date,sales
2013-01-03,399.0
2013-01-03,1911.0
2013-01-03,632.0
2013-01-03,987.0
2013-01-03,335.0
2013-01-03,701.0
2013-01-03,430.0
2013-01-03,817.0
2013-01-03,624.0
2013-01-03,553.0
2013-01-03,1016.0
2013-01-03,0.0
2013-01-03,0.0
2013-01-03,0.0
2013-01-03,486.0
2013-01-03,2146.0
2013-01-03,992.0
2013-01-03,334.0
2013-01-03,914.0
2013-01-03,568.0
2013-01-03,0.0
2013-01-03,3367.0
2013-01-03,566.0
2013-01-03,786.0
2013-01-03,247.0
2013-01-03,703.0
2013-01-03,1032.0
2013-01-03,499.0
2013-01-03,0.0
2013-01-03,1016.0
2013-01-03,634.0
2013-01-03,660.0
2013-01-03,1020.0
2013-01-03,474.0
2013-01-03,466.0
2013-01-03,0.0
2013-01-03,1434.0
2013-01-03,3718.0
2013-01-03,2526.0
2013-01-03,1806.0
2013-01-03,2624.0
2013-01-03,1359.0
2013-01-03,1829.0
2013-01-03,847.0
2013-01-03,1324.0
2013-01-03,2192.0
2013-01-03,0.0
2013-01-03,0.0
2013-01-03,422.0
2013-01-03,1227.0
2013-01-03,1531.0
2013-01-03,1985.0
2013-01-03,1047.0
2013-01-04,953.0
2013-01-04,460.0
2013-01-04,2585.0
2013-01-04,445.0
2013-01-04,652.0
2013-01-04,372.0
2013-01-04,809.0
2013-01-04,350.0
2013-01-04,1106.0
2013-01-04,752.0
2013-01-04,673.0
2013-01-04,1146.0
2013-01-04,0.0
2013-01-04,0.0
2013-01-04,0.0
2013-01-04,544.0
2013-01-04,1856.0
2013-01-04,1317.0
2013-01-04,483.0
2013-01-04,949.0
2013-01-04,277.0
2013-01-04,0.0
2013-01-04,3283.0
2013-01-04,370.0
2013-01-04,916.0
2013-01-04,120.0
2013-01-04,572.0
2013-01-04,925.0
2013-01-04,423.0
2013-01-04,0.0
2013-01-04,991.0
2013-01-04,637.0
2013-01-04,531.0
2013-01-04,944.0
2013-01-04,510.0
2013-01-04,574.0
2013-01-04,0.0
2013-01-04,1641.0
2013-01-04,4112.0
2013-01-04,3064.0
2013-01-04,2095.0
2013-01-04,2912.0
2013-01-04,1446.0
2013-01-04,1911.0
2013-01-04,859.0
2013-01-04,1243.0
2013-01-04,2734.0
2013-01-04,0.0
2013-01-04,0.0
2013-01-04,325.0
2013-01-04,1156.0
2013-01-04,1355.0
2013-01-04,1803.0
2013-01-04,986.0
2013-01-05,1160.0
2013-01-05,624.0
2013-01-05,2352.0
2013-01-05,801.0
2013-01-05,1095.0
2013-01-05,758.0
2013-01-05,868.0
2013-01-05,512.0
2013-01-05,2086.0
2013-01-05,1142.0
2013-01-05,1445.0
2013-01-05,1581.0
2013-01-05,0.0
2013-01-05,0.0
2013-01-05,0.0
2013-01-05,674.0
2013-01-05,2437.0
2013-01-05,1770.0
2013-01-05,686.0
2013-01-05,1478.0
2013-01-05,725.0
2013-01-05,0.0
2013-01-05,4886.0
2013-01-05,447.0
2013-01-05,608.0
2013-01-05,267.0
2013-01-05,581.0
2013-01-05,955.0
2013-01-05,698.0
2013-01-05,0.0
2013-01-05,1373.0
2013-01-05,1031.0
2013-01-05,982.0
2013-01-05,1551.0
2013-01-05,743.0
2013-01-05,574.0
2013-01-05,0.0
2013-01-05,891.0
2013-01-05,6458.0
2013-01-05,4852.0
2013-01-05,3703.0
2013-01-05,4402.0
2013-01-05,2686.0
2013-01-05,3035.0
2013-01-05,912.0
2013-01-05,2105.0
2013-01-05,3361.0
2013-01-05,0.0
2013-01-05,0.0
2013-01-05,414.0
2013-01-05,1898.0
2013-01-05,1828.0
2013-01-05,2968.0
2013-01-05,1415.0
2013-01-06,407.0
2013-01-06,615.0
2013-01-06,2433.0
2013-01-06,992.0
2013-01-06,724.0
2013-01-06,578.0
2013-01-06,867.0
2013-01-06,542.0
2013-01-06,1476.0
2013-01-06,1078.0
2013-01-06,800.0
2013-01-06,1900.0
2013-01-06,0.0
2013-01-06,0.0
2013-01-06,0.0
2013-01-06,620.0
2013-01-06,2272.0
2013-01-06,1002.0
2013-01-06,785.0
2013-01-06,1878.0
2013-01-06,1096.0
2013-01-06,0.0
2013-01-06,5474.0
2013-01-06,516.0
2013-01-06,843.0
2013-01-06,245.0
2013-01-06,720.0
2013-01-06,1368.0
2013-01-06,514.0
2013-01-06,0.0
2013-01-06,1090.0
2013-01-06,1139.0
2013-01-06,971.0
2013-01-06,1869.0
2013-01-06,577.0
2013-01-06,981.0
2013-01-06,0.0
2013-01-06,1061.0
2013-01-06,7939.0
2013-01-06,5797.0
2013-01-06,5560.0
2013-01-06,5378.0
2013-01-06,3560.0
2013-01-06,3575.0
2013-01-06,1124.0
2013-01-06,2027.0
2013-01-06,3458.0
2013-01-06,0.0
2013-01-06,0.0
2013-01-06,626.0
2013-01-06,2518.0
2013-01-06,2093.0
2013-01-06,3180.0
2013-01-06,1916.0
2013-01-07,1158.0
2013-01-07,461.0
2013-01-07,1978.0
2013-01-07,479.0
2013-01-07,513.0
2013-01-07,351.0
2013-01-07,682.0
2013-01-07,371.0
2013-01-07,1024.0
2013-01-07,768.0
2013-01-07,869.0
2013-01-07,1038.0
2013-01-07,0.0
2013-01-07,0.0
2013-01-07,0.0
2013-01-07,643.0
2013-01-07,1637.0
2013-01-07,586.0
2013-01-07,530.0
2013-01-07,847.0
2013-01-07,524.0
2013-01-07,0.0
2013-01-07,3732.0
2013-01-07,360.0
2013-01-07,682.0
2013-01-07,156.0
2013-01-07,816.0
2013-01-07,982.0
2013-01-07,375.0
2013-01-07,0.0
2013-01-07,775.0
2013-01-07,501.0
2013-01-07,624.0
2013-01-07,1050.0
2013-01-07,506.0
2013-01-07,427.0
2013-01-07,0.0
2013-01-07,988.0
2013-01-07,4373.0
2013-01-07,3074.0
2013-01-07,1941.0
2013-01-07,2378.0
2013-01-07,1341.0
2013-01-07,1921.0
2013-01-07,575.0
2013-01-07,1311.0
2013-01-07,2245.0
2013-01-07,0.0
2013-01-07,0.0
2013-01-07,461.0
2013-01-07,1185.0
2013-01-07,1673.0
2013-01-07,1700.0
2013-01-07,1008.0
2013-01-08,1029.0
2013-01-08,396.0
2013-01-08,1754.0
2013-01-08,594.0
2013-01-08,703.0
2013-01-08,402.0
2013-01-08,587.0
2013-01-08,375.0
2013-01-08,969.0
2013-01-08,715.0
2013-01-08,1580.0
2013-01-08,1000.0
2013-01-08,0.0
2013-01-08,0.0
2013-01-08,0.0
2013-01-08,417.0
2013-01-08,1848.0
2013-01-08,650.0
2013-01-08,350.0
2013-01-08,783.0
2013-01-08,420.0
2013-01-08,0.0
2013-01-08,2998.0
2013-01-08,240.0
2013-01-08,691.0
2013-01-08,125.0
2013-01-08,395.0
2013-01-08,910.0
2013-01-08,413.0
2013-01-08,0.0
2013-01-08,796.0
2013-01-08,422.0
2013-01-08,713.0
2013-01-08,825.0
2013-01-08,864.0
2013-01-08,557.0
2013-01-08,0.0
2013-01-08,562.0
2013-01-08,3703.0
2013-01-08,2323.0
2013-01-08,1464.0
2013-01-08,1983.0
2013-01-08,1104.0
2013-01-08,1318.0
2013-01-08,746.0
2013-01-08,1164.0
2013-01-08,2513.0
2013-01-08,0.0
2013-01-08,0.0
2013-01-08,247.0
2013-01-08,988.0
2013-01-08,1478.0
2013-01-08,1775.0
2013-01-08,1052.0
2013-01-09,1186.0
2013-01-09,348.0
2013-01-09,2584.0
2013-01-09,476.0
2013-01-09,622.0
2013-01-09,325.0
2013-01-09,522.0
2013-01-09,434.0
2013-01-09,876.0
2013-01-09,688.0
2013-01-09,853.0
2013-01-09,964.0
2013-01-09,0.0
2013-01-09,0.0
2013-01-09,0.0
2013-01-09,394.0
2013-01-09,2072.0
2013-01-09,964.0
2013-01-09,386.0
2013-01-09,874.0
2013-01-09,376.0
2013-01-09,0.0
2013-01-09,2781.0
2013-01-09,289.0
2013-01-09,626.0
2013-01-09,276.0
2013-01-09,683.0
2013-01-09,850.0
2013-01-09,341.0
2013-01-09,0.0
2013-01-09,974.0
2013-01-09,454.0
2013-01-09,426.0
2013-01-09,905.0
2013-01-09,445.0
2013-01-09,399.0
2013-01-09,0.0
2013-01-09,1144.0
2013-01-09,4112.0
2013-01-09,2786.0
2013-01-09,1448.0
2013-01-09,2238.0
2013-01-09,1050.0
2013-01-09,1878.0
2013-01-09,541.0
2013-01-09,1004.0
2013-01-09,2242.0
2013-01-09,0.0
2013-01-09,0.0
2013-01-09,295.0
2013-01-09,1061.0
2013-01-09,1347.0
2013-01-09,1599.0
2013-01-09,772.0
2013-01-10,847.0
2013-01-10,401.0
2013-01-10,1698.0
2013-01-10,559.0
2013-01-10,668.0
2013-01-10,342.0
2013-01-10,607.0
2013-01-10,185.0
2013-01-10,1124.0
2013-01-10,756.0
2013-01-10,860.0
2013-01-10,1011.0
2013-01-10,0.0
2013-01-10,0.0
2013-01-10,0.0
2013-01-10,421.0
2013-01-10,1667.0
2013-01-10,787.0
2013-01-10,332.0
2013-01-10,952.0
2013-01-10,438.0
2013-01-10,0.0
2013-01-10,2554.0
2013-01-10,289.0
2013-01-10,571.0
2013-01-10,124.0
2013-01-10,400.0
2013-01-10,707.0
2013-01-10,260.0
2013-01-10,0.0
2013-01-10,737.0
2013-01-10,374.0
2013-01-10,462.0
2013-01-10,731.0
2013-01-10,589.0
2013-01-10,308.0
2013-01-10,0.0
2013-01-10,780.0
2013-01-10,3411.0
2013-01-10,2012.0
2013-01-10,1163.0
2013-01-10,1779.0
2013-01-10,1033.0
2013-01-10,1186.0
2013-01-10,647.0
2013-01-10,848.0
2013-01-10,2413.0
2013-01-10,0.0
2013-01-10,0.0
2013-01-10,341.0
2013-01-10,965.0
2013-01-10,1572.0
2013-01-10,1550.0
2013-01-10,929.0
2013-01-11,1033.0
2013-01-11,501.0
2013-01-11,2013.0
2013-01-11,507.0
2013-01-11,448.0
2013-01-11,500.0
2013-01-11,676.0
2013-01-11,316.0
2013-01-11,1074.0
2013-01-11,792.0
2013-01-11,1228.0
2013-01-11,1259.0
2013-01-11,0.0
2013-01-11,0.0
2013-01-11,0.0
2013-01-11,569.0
2013-01-11,1647.0
2013-01-11,1275.0
2013-01-11,291.0
2013-01-11,694.0
2013-01-11,293.0
2013-01-11,0.0
2013-01-11,3142.0
2013-01-11,295.0
2013-01-11,695.0
2013-01-11,168.0
2013-01-11,578.0
2013-01-11,1067.0
2013-01-11,277.0
2013-01-11,0.0
2013-01-11,959.0
2013-01-11,553.0
2013-01-11,604.0
2013-01-11,978.0
2013-01-11,639.0
2013-01-11,495.0
2013-01-11,0.0
2013-01-11,873.0
2013-01-11,4276.0
2013-01-11,2525.0
2013-01-11,1610.0
2013-01-11,2357.0
2013-01-11,1168.0
2013-01-11,1901.0
2013-01-11,747.0
2013-01-11,1245.0
2013-01-11,2481.0
2013-01-11,0.0
2013-01-11,0.0
2013-01-11,311.0
2013-01-11,1213.0
2013-01-11,1547.0
2013-01-11,2261.0
2013-01-11,712.0
2013-01-12,1143.0
2013-01-12,505.0
2013-01-12,2798.0
2013-01-12,1063.0
2013-01-12,868.0
2013-01-12,669.0
2013-01-12,808.0
2013-01-12,382.0
2013-01-12,1433.0
2013-01-12,892.0
2013-01-12,1223.0
2013-01-12,1565.0
2013-01-12,0.0
2013-01-12,0.0
2013-01-12,0.0
2013-01-12,860.0
2013-01-12,2052.0
2013-01-12,2497.0
2013-01-12,436.0
2013-01-12,1412.0
2013-01-12,575.0
2013-01-12,0.0
2013-01-12,4851.0
2013-01-12,356.0
2013-01-12,656.0
2013-01-12,211.0
2013-01-12,581.0
2013-01-12,1012.0
2013-01-12,677.0
2013-01-12,0.0
2013-01-12,1192.0
2013-01-12,932.0
2013-01-12,1002.0
2013-01-12,1305.0
2013-01-12,892.0
2013-01-12,547.0
2013-01-12,0.0
2013-01-12,775.0
2013-01-12,5413.0
2013-01-12,4828.0
2013-01-12,3100.0
2013-01-12,3846.0
2013-01-12,2436.0
2013-01-12,2818.0
2013-01-12,923.0
2013-01-12,1894.0
2013-01-12,3387.0
2013-01-12,0.0
2013-01-12,0.0
2013-01-12,548.0
2013-01-12,1702.0
2013-01-12,1863.0
2013-01-12,2692.0
2013-01-12,1134.0
2013-01-13,572.0
2013-01-13,514.0
2013-01-13,2345.0
2013-01-13,951.0
2013-01-13,802.0
2013-01-13,523.0
2013-01-13,624.0
2013-01-13,590.0
2013-01-13,2195.0
2013-01-13,1222.0
2013-01-13,999.0
2013-01-13,1779.0
2013-01-13,0.0
2013-01-13,0.0
2013-01-13,0.0
2013-01-13,812.0
2013-01-13,2400.0
2013-01-13,848.0
2013-01-13,653.0
2013-01-13,2056.0
2013-01-13,1157.0
2013-01-13,0.0
2013-01-13,4691.0
2013-01-13,459.0
2013-01-13,1108.0
2013-01-13,268.0
2013-01-13,584.0
2013-01-13,1049.0
2013-01-13,440.0
2013-01-13,0.0
2013-01-13,1015.0
2013-01-13,1261.0
2013-01-13,1118.0
2013-01-13,1730.0
2013-01-13,676.0
2013-01-13,965.0
2013-01-13,0.0
2013-01-13,1116.0
2013-01-13,7078.0
2013-01-13,5691.0
2013-01-13,4165.0
2013-01-13,5054.0
2013-01-13,3090.0
2013-01-13,3807.0
2013-01-13,1114.0
2013-01-13,2319.0
2013-01-13,3139.0
2013-01-13,0.0
2013-01-13,0.0
2013-01-13,450.0
2013-01-13,2266.0
2013-01-13,1996.0
2013-01-13,3418.0
2013-01-13,1745.0
2013-01-14,1178.0
2013-01-14,312.0
2013-01-14,1617.0
2013-01-14,635.0
2013-01-14,753.0
2013-01-14,388.0
2013-01-14,619.0
2013-01-14,294.0
2013-01-14,1039.0
2013-01-14,615.0
2013-01-14,923.0
2013-01-14,1131.0
2013-01-14,0.0
2013-01-14,0.0
2013-01-14,0.0
2013-01-14,659.0
2013-01-14,1659.0
2013-01-14,849.0
2013-01-14,371.0
2013-01-14,888.0
2013-01-14,504.0
2013-01-14,0.0
2013-01-14,3147.0
2013-01-14,255.0
2013-01-14,586.0
2013-01-14,197.0
2013-01-14,558.0
2013-01-14,1144.0
2013-01-14,283.0
2013-01-14,0.0
2013-01-14,1024.0
2013-01-14,626.0
2013-01-14,787.0
2013-01-14,914.0
2013-01-14,607.0
2013-01-14,448.0
2013-01-14,0.0
2013-01-14,737.0
2013-01-14,3980.0
2013-01-14,2629.0
2013-01-14,1643.0
2013-01-14,2493.0
2013-01-14,1086.0
2013-01-14,1916.0
2013-01-14,708.0
2013-01-14,1227.0
2013-01-14,2295.0
2013-01-14,0.0
2013-01-14,0.0
2013-01-14,266.0
2013-01-14,1229.0
2013-01-14,1896.0
2013-01-14,1903.0
2013-01-14,1177.0
2013-01-15,1149.0
2013-01-15,405.0
2013-01-15,1958.0
2013-01-15,935.0
2013-01-15,806.0
2013-01-15,479.0
2013-01-15,445.0
2013-01-15,343.0
2013-01-15,856.0
2013-01-15,706.0
2013-01-15,630.0
2013-01-15,852.0
2013-01-15,0.0
2013-01-15,0.0
2013-01-15,0.0
2013-01-15,625.0
2013-01-15,1513.0
2013-01-15,641.0
2013-01-15,415.0
2013-01-15,690.0
2013-01-15,446.0
2013-01-15,0.0
2013-01-15,2896.0
2013-01-15,319.0
2013-01-15,593.0
2013-01-15,157.0
2013-01-15,568.0
2013-01-15,624.0
2013-01-15,446.0
2013-01-15,0.0
2013-01-15,1072.0
2013-01-15,430.0
2013-01-15,625.0
2013-01-15,927.0
2013-01-15,571.0
2013-01-15,440.0
2013-01-15,0.0
2013-01-15,716.0
2013-01-15,3666.0
2013-01-15,2257.0
2013-01-15,1625.0
2013-01-15,2541.0
2013-01-15,1065.0
2013-01-15,1610.0
2013-01-15,608.0
2013-01-15,930.0
2013-01-15,2118.0
2013-01-15,0.0
2013-01-15,0.0
2013-01-15,252.0
2013-01-15,1274.0
2013-01-15,1620.0
2013-01-15,1713.0
2013-01-15,1047.0
2013-01-16,1043.0
2013-01-16,287.0
2013-01-16,1546.0
2013-01-16,591.0
2013-01-16,816.0
2013-01-16,352.0
2013-01-16,570.0
2013-01-16,241.0
2013-01-16,849.0
2013-01-16,720.0
2013-01-16,576.0
2013-01-16,976.0
2013-01-16,0.0
2013-01-16,0.0
2013-01-16,0.0
2013-01-16,732.0
2013-01-16,1910.0
2013-01-16,857.0
2013-01-16,318.0
2013-01-16,824.0
2013-01-16,532.0
2013-01-16,0.0
2013-01-16,3391.0
2013-01-16,177.0
2013-01-16,645.0
2013-01-16,126.0
2013-01-16,571.0
2013-01-16,647.0
2013-01-16,342.0
2013-01-16,0.0
2013-01-16,923.0
2013-01-16,521.0
2013-01-16,557.0
2013-01-16,1258.0
2013-01-16,509.0
2013-01-16,376.0
2013-01-16,0.0
2013-01-16,644.0
2013-01-16,4376.0
2013-01-16,2472.0
2013-01-16,1686.0
2013-01-16,2427.0
2013-01-16,999.0
2013-01-16,1861.0
2013-01-16,691.0
2013-01-16,1422.0
2013-01-16,2676.0
2013-01-16,0.0
2013-01-16,0.0
2013-01-16,277.0
2013-01-16,1436.0
2013-01-16,1745.0
2013-01-16,1890.0
2013-01-16,737.0
2013-01-17,898.0
2013-01-17,297.0
2013-01-17,1566.0
2013-01-17,653.0
2013-01-17,563.0
2013-01-17,406.0
2013-01-17,552.0
2013-01-17,309.0
2013-01-17,890.0
2013-01-17,656.0
2013-01-17,600.0
2013-01-17,978.0
2013-01-17,0.0
2013-01-17,0.0
2013-01-17,0.0
2013-01-17,468.0
2013-01-17,1789.0
2013-01-17,667.0
2013-01-17,364.0
2013-01-17,766.0
2013-01-17,312.0
2013-01-17,0.0
2013-01-17,2552.0
2013-01-17,244.0
2013-01-17,472.0
2013-01-17,137.0
2013-01-17,421.0
2013-01-17,799.0
2013-01-17,314.0
2013-01-17,0.0
2013-01-17,671.0
2013-01-17,561.0
2013-01-17,512.0
2013-01-17,841.0
2013-01-17,422.0
2013-01-17,363.0
2013-01-17,0.0
2013-01-17,622.0
2013-01-17,2967.0
2013-01-17,2170.0
2013-01-17,1282.0
2013-01-17,2077.0
2013-01-17,935.0
2013-01-17,1588.0
2013-01-17,659.0
2013-01-17,1022.0
2013-01-17,2117.0
2013-01-17,0.0
2013-01-17,0.0
2013-01-17,320.0
2013-01-17,1120.0
2013-01-17,1328.0
2013-01-17,1502.0
2013-01-17,894.0
2013-01-18,1130.0
2013-01-18,326.0
2013-01-18,2002.0
2013-01-18,566.0
2013-01-18,558.0
2013-01-18,320.0
2013-01-18,404.0
2013-01-18,401.0
2013-01-18,1079.0
2013-01-18,671.0
2013-01-18,763.0
2013-01-18,1258.0
2013-01-18,0.0
2013-01-18,0.0
2013-01-18,0.0
2013-01-18,475.0
2013-01-18,1718.0
2013-01-18,1678.0
2013-01-18,425.0
2013-01-18,848.0
2013-01-18,349.0
2013-01-18,0.0
2013-01-18,3227.0
2013-01-18,306.0
2013-01-18,549.0
2013-01-18,104.0
2013-01-18,340.0
2013-01-18,1028.0
2013-01-18,428.0
2013-01-18,0.0
2013-01-18,1059.0
2013-01-18,817.0
2013-01-18,569.0
2013-01-18,947.0
2013-01-18,350.0
2013-01-18,405.0
2013-01-18,0.0
2013-01-18,1044.0
2013-01-18,3737.0
2013-01-18,2968.0
2013-01-18,1611.0
2013-01-18,2505.0
2013-01-18,1216.0
2013-01-18,2151.0
2013-01-18,675.0
2013-01-18,1094.0
2013-01-18,2004.0
2013-01-18,0.0
2013-01-18,0.0
2013-01-18,228.0
2013-01-18,1212.0
2013-01-18,2007.0
2013-01-18,2014.0
2013-01-18,679.0
2013-01-19,1280.0
2013-01-19,664.0
2013-01-19,3530.0
2013-01-19,928.0
2013-01-19,1249.0
2013-01-19,682.0
2013-01-19,729.0
2013-01-19,463.0
2013-01-19,1225.0
2013-01-19,1105.0
2013-01-19,1257.0
2013-01-19,1606.0
2013-01-19,0.0
2013-01-19,0.0
2013-01-19,0.0
2013-01-19,872.0
2013-01-19,2266.0
2013-01-19,1994.0
2013-01-19,527.0
2013-01-19,1104.0
2013-01-19,617.0
2013-01-19,0.0
2013-01-19,4909.0
2013-01-19,461.0
2013-01-19,698.0
2013-01-19,218.0
2013-01-19,608.0
2013-01-19,1043.0
2013-01-19,696.0
2013-01-19,0.0
2013-01-19,1132.0
2013-01-19,1144.0
2013-01-19,1163.0
2013-01-19,1544.0
2013-01-19,644.0
2013-01-19,719.0
2013-01-19,0.0
2013-01-19,911.0
2013-01-19,6718.0
2013-01-19,4587.0
2013-01-19,3272.0
2013-01-19,3828.0
2013-01-19,2226.0
2013-01-19,3365.0
2013-01-19,794.0
2013-01-19,2102.0
2013-01-19,2852.0
2013-01-19,0.0
2013-01-19,0.0
2013-01-19,517.0
2013-01-19,2216.0
2013-01-19,2022.0
2013-01-19,3118.0
2013-01-19,1409.0
2013-01-20,453.0
2013-01-20,710.0
2013-01-20,2690.0
2013-01-20,1089.0
2013-01-20,687.0
2013-01-20,505.0
2013-01-20,616.0
2013-01-20,621.0
2013-01-20,1481.0
2013-01-20,1259.0
2013-01-20,1216.0
2013-01-20,1923.0
2013-01-20,0.0
2013-01-20,0.0
2013-01-20,0.0
2013-01-20,698.0
2013-01-20,1671.0
2013-01-20,1015.0
2013-01-20,610.0
2013-01-20,1563.0
2013-01-20,892.0
2013-01-20,0.0
2013-01-20,5870.0
2013-01-20,289.0
2013-01-20,813.0
2013-01-20,293.0
2013-01-20,530.0
2013-01-20,1284.0
2013-01-20,515.0
2013-01-20,0.0
2013-01-20,1083.0
2013-01-20,1108.0
2013-01-20,1194.0
2013-01-20,1843.0
2013-01-20,741.0
2013-01-20,832.0
2013-01-20,0.0
2013-01-20,996.0
2013-01-20,7882.0
2013-01-20,6284.0
2013-01-20,4305.0
2013-01-20,5569.0
2013-01-20,3209.0
2013-01-20,3728.0
2013-01-20,1257.0
2013-01-20,2498.0
2013-01-20,2335.0
2013-01-20,0.0
2013-01-20,0.0
2013-01-20,472.0
2013-01-20,2517.0
2013-01-20,1950.0
2013-01-20,2928.0
2013-01-20,1817.0
2013-01-21,1104.0
2013-01-21,491.0
2013-01-21,1909.0
2013-01-21,565.0
2013-01-21,742.0
2013-01-21,466.0
2013-01-21,707.0
2013-01-21,334.0
2013-01-21,1214.0
2013-01-21,807.0
2013-01-21,805.0
2013-01-21,1299.0
2013-01-21,0.0
2013-01-21,0.0
2013-01-21,0.0
2013-01-21,680.0
2013-01-21,1629.0
2013-01-21,855.0
2013-01-21,372.0
2013-01-21,836.0
2013-01-21,334.0
2013-01-21,0.0
2013-01-21,3528.0
2013-01-21,383.0
2013-01-21,715.0
2013-01-21,172.0
2013-01-21,733.0
2013-01-21,826.0
2013-01-21,310.0
2013-01-21,0.0
2013-01-21,855.0
2013-01-21,471.0
2013-01-21,620.0
2013-01-21,1017.0
2013-01-21,585.0
2013-01-21,448.0
2013-01-21,0.0
2013-01-21,972.0
2013-01-21,4256.0
2013-01-21,2578.0
2013-01-21,2043.0
2013-01-21,2266.0
2013-01-21,1209.0
2013-01-21,1609.0
2013-01-21,650.0
2013-01-21,1281.0
2013-01-21,1899.0
2013-01-21,0.0
2013-01-21,0.0
2013-01-21,366.0
2013-01-21,1328.0
2013-01-21,1896.0
2013-01-21,1932.0
2013-01-21,1021.0
2013-01-22,1037.0
2013-01-22,388.0
2013-01-22,1579.0
2013-01-22,555.0
2013-01-22,580.0
2013-01-22,452.0
2013-01-22,687.0
2013-01-22,388.0
2013-01-22,922.0
2013-01-22,542.0
2013-01-22,731.0
2013-01-22,1184.0
2013-01-22,0.0
2013-01-22,0.0
2013-01-22,0.0
2013-01-22,539.0
2013-01-22,1331.0
2013-01-22,823.0
2013-01-22,278.0
2013-01-22,735.0
2013-01-22,407.0
2013-01-22,0.0
2013-01-22,2703.0
2013-01-22,384.0
2013-01-22,441.0
2013-01-22,108.0
2013-01-22,549.0
2013-01-22,945.0
2013-01-22,320.0
2013-01-22,0.0
2013-01-22,681.0
2013-01-22,416.0
2013-01-22,782.0
2013-01-22,1176.0
2013-01-22,717.0
2013-01-22,448.0
2013-01-22,0.0
2013-01-22,830.0
2013-01-22,3064.0
2013-01-22,1851.0
2013-01-22,1381.0
2013-01-22,2001.0
2013-01-22,960.0
2013-01-22,1300.0
2013-01-22,591.0
2013-01-22,1074.0
2013-01-22,1747.0
2013-01-22,0.0
2013-01-22,0.0
2013-01-22,300.0
2013-01-22,932.0
2013-01-22,1646.0
2013-01-22,1626.0
2013-01-22,800.0
2013-01-23,1052.0
2013-01-23,256.0
2013-01-23,1272.0
2013-01-23,634.0
2013-01-23,601.0
2013-01-23,449.0
2013-01-23,597.0
2013-01-23,362.0
2013-01-23,557.0
2013-01-23,502.0
2013-01-23,938.0
2013-01-23,1182.0
2013-01-23,0.0
2013-01-23,0.0
2013-01-23,0.0
2013-01-23,537.0
2013-01-23,1519.0
2013-01-23,1516.0
2013-01-23,287.0
2013-01-23,702.0
2013-01-23,337.0
2013-01-23,0.0
2013-01-23,2837.0
2013-01-23,196.0
2013-01-23,385.0
2013-01-23,99.0
2013-01-23,573.0
2013-01-23,567.0
2013-01-23,384.0
2013-01-23,0.0
2013-01-23,824.0
2013-01-23,518.0
2013-01-23,476.0
2013-01-23,1157.0
2013-01-23,532.0
2013-01-23,473.0
2013-01-23,0.0
2013-01-23,646.0
2013-01-23,3687.0
2013-01-23,2262.0
2013-01-23,1417.0
2013-01-23,1919.0
2013-01-23,900.0
